yawrate,speed,course,latitude,longitude,altitude
-0.4869,21.27,210.15,51.040776,13.796053,117.86
-0.4869,21.27,210.15,51.040776,13.796053,117.89
-0.8347,20.63,210.0,51.040776,13.796053,117.89
-0.4173,20.63,210.0,51.040776,13.796053,117.89
-0.2782,20.63,210.0,51.040776,13.796053,117.89
-0.2086,20.63,210.0,51.040772,13.796049,117.89
-0.2782,20.63,210.0,51.040772,13.796049,117.91
0.0,19.93,209.71,51.040772,13.796049,117.91
0.0,19.93,209.71,51.040772,13.796049,117.91
0.0695,19.93,209.71,51.040772,13.796049,117.91
0.2086,19.93,209.71,51.040768,13.796044,117.91
0.2086,19.93,209.71,51.040768,13.796044,117.94
0.0695,18.68,209.11,51.040768,13.796044,117.94
0.0,18.68,209.11,51.040768,13.796044,117.94
-0.1391,18.68,209.11,51.040768,13.796044,117.94
-0.2782,18.68,209.11,51.040764,13.796041,117.94
-0.5565,18.68,209.11,51.040764,13.796041,117.97
-0.4869,18.57,209.05,51.040764,13.796041,117.97
-0.5565,18.57,209.05,51.040764,13.796041,117.97
-0.3478,18.57,209.05,51.040764,13.796041,117.97
-0.1391,18.57,209.05,51.040759,13.796036,117.97
-0.0695,18.57,209.05,51.040759,13.796036,118.01
-0.1391,17.67,208.32,51.040759,13.796036,118.01
0.0695,17.67,208.32,51.040759,13.796036,118.01
0.0695,17.67,208.32,51.040759,13.796036,118.01
0.1391,17.67,208.32,51.040755,13.796032,118.01
0.0695,17.67,208.32,51.040755,13.796032,118.06
-0.2782,17.53,208.05,51.040755,13.796032,118.06
0.0695,17.53,208.05,51.040755,13.796032,118.06
-0.0695,17.53,208.05,51.040755,13.796032,118.06
0.0695,17.53,208.05,51.04075,13.796028,118.06
0.0695,17.53,208.05,51.04075,13.796028,118.09
-0.1391,16.8,207.46,51.04075,13.796028,118.09
-0.1391,16.8,207.46,51.04075,13.796028,118.09
-0.0695,16.8,207.46,51.04075,13.796028,118.09
-0.0695,16.8,207.46,51.040747,13.796025,118.09
-0.1391,16.8,207.46,51.040747,13.796025,118.12
-0.2782,15.5,206.43,51.040747,13.796025,118.12
-0.1391,15.5,206.43,51.040747,13.796025,118.12
-0.2782,15.5,206.43,51.040747,13.796025,118.12
-0.2086,15.5,206.43,51.040744,13.796023,118.12
0.0,15.5,206.43,51.040744,13.796023,118.15
-0.1391,14.13,205.76,51.040744,13.796023,118.15
-0.0695,14.13,205.76,51.040744,13.796023,118.15
-0.2086,14.13,205.76,51.040744,13.796023,118.15
-0.1391,14.13,205.76,51.040742,13.796021,118.15
-0.2782,14.13,205.76,51.040742,13.796021,118.19
-0.0695,13.52,206.11,51.040742,13.796021,118.19
-0.0695,13.52,206.11,51.040742,13.796021,118.19
0.4173,13.52,206.11,51.040742,13.796021,118.19
0.1391,13.52,206.11,51.04074,13.796017,118.19
0.1391,13.52,206.11,51.04074,13.796017,118.22
-0.0695,13.2,205.29,51.04074,13.796017,118.22
0.3478,13.2,205.29,51.04074,13.796017,118.22
0.1391,13.2,205.29,51.04074,13.796017,118.22
-0.2782,13.2,205.29,51.040737,13.796015,118.22
0.2086,13.2,205.29,51.040737,13.796015,118.24
-0.2086,12.91,204.15,51.040737,13.796015,118.24
-0.1391,12.91,204.15,51.040737,13.796015,118.24
-0.0695,12.91,204.15,51.040737,13.796015,118.24
-0.0695,12.91,204.15,51.040733,13.796013,118.24
0.1391,12.91,204.15,51.040733,13.796013,118.26
0.0695,12.57,203.13,51.040733,13.796013,118.26
0.0695,12.57,203.13,51.040733,13.796013,118.26
-0.1391,12.57,203.13,51.040733,13.796013,118.26
-0.0695,12.57,203.13,51.040731,13.796011,118.26
-0.1391,12.57,203.13,51.040731,13.796011,118.28
-0.2086,12.19,202.15,51.040731,13.796011,118.28
0.0,12.19,202.15,51.040731,13.796011,118.28
-0.0695,12.19,202.15,51.040731,13.796011,118.28
-0.2086,12.19,202.15,51.040728,13.79601,118.28
-0.2086,12.19,202.15,51.040728,13.79601,118.3
-0.1391,12.08,201.49,51.040728,13.79601,118.3
-0.1391,12.08,201.49,51.040728,13.79601,118.3
0.0,12.08,201.49,51.040728,13.79601,118.3
-0.1391,12.08,201.49,51.040725,13.796008,118.3
0.1391,12.08,201.49,51.040725,13.796008,118.33
-0.1391,11.97,201.27,51.040725,13.796008,118.33
-0.2086,11.97,201.27,51.040725,13.796008,118.33
-0.2782,11.97,201.27,51.040725,13.796008,118.33
-0.0695,11.97,201.27,51.040722,13.796006,118.33
0.0,11.97,201.27,51.040722,13.796006,118.35
-0.1391,11.6199,200.9,51.040722,13.796006,118.35
-0.1391,11.6199,200.9,51.040722,13.796006,118.35
0.2086,11.6199,200.9,51.040722,13.796006,118.35
0.0,11.6199,200.9,51.04072,13.796005,118.35
-0.0695,11.6199,200.9,51.04072,13.796005,118.36
-0.0695,11.47,200.36,51.04072,13.796005,118.36
-0.2086,11.47,200.36,51.04072,13.796005,118.36
-0.0695,11.47,200.36,51.04072,13.796005,118.36
-0.0695,11.47,200.36,51.040718,13.796004,118.36
-0.2086,11.47,200.36,51.040718,13.796004,118.38
-0.2086,11.0,199.95,51.040718,13.796004,118.38
0.1391,11.0,199.95,51.040718,13.796004,118.38
0.1391,11.0,199.95,51.040718,13.796004,118.38
-0.0695,11.0,199.95,51.040715,13.796002,118.38
-0.1391,11.0,199.95,51.040715,13.796002,118.39
-0.2086,10.67,199.68,51.040715,13.796002,118.39
-0.2086,10.67,199.68,51.040715,13.796002,118.39
-0.0695,10.67,199.68,51.040715,13.796002,118.39
-0.3478,10.67,199.68,51.040713,13.796001,118.39
-0.1391,10.67,199.68,51.040713,13.796001,118.4
-0.3478,10.28,199.65,51.040713,13.796001,118.4
0.0,10.28,199.65,51.040713,13.796001,118.4
0.0695,10.28,199.65,51.040713,13.796001,118.4
-0.0695,10.28,199.65,51.040712,13.796,118.4
-0.0695,10.28,199.65,51.040712,13.796,118.4
0.0,9.9,199.22,51.040712,13.796,118.4
-0.0695,9.9,199.22,51.040712,13.796,118.4
-0.1391,9.9,199.22,51.040712,13.796,118.4
-0.0695,9.9,199.22,51.04071,13.796,118.4
-0.2086,9.9,199.22,51.04071,13.796,118.41
-0.0695,9.47,198.47,51.04071,13.796,118.41
0.0695,9.47,198.47,51.04071,13.796,118.41
0.0695,9.47,198.47,51.04071,13.796,118.41
-0.1391,9.47,198.47,51.040708,13.795999,118.41
-0.0695,9.47,198.47,51.040708,13.795999,118.41
-0.3478,8.2899,200.24,51.040708,13.795999,118.41
0.0,8.2899,200.24,51.040708,13.795999,118.41
-0.1391,8.2899,200.24,51.040708,13.795999,118.41
-0.2782,8.2899,200.24,51.04071,13.795998,118.41
-0.2086,8.2899,200.24,51.04071,13.795998,118.42
-0.1391,7.42,201.75,51.04071,13.795998,118.42
-0.1391,7.42,201.75,51.04071,13.795998,118.42
-0.0695,7.42,201.75,51.04071,13.795998,118.42
0.0,7.42,201.75,51.04071,13.795997,118.42
0.0,7.42,201.75,51.04071,13.795997,118.42
-0.2086,7.32,202.49,51.04071,13.795997,118.42
-0.0695,7.32,202.49,51.04071,13.795997,118.42
-0.2782,7.32,202.49,51.04071,13.795997,118.42
-0.0695,7.32,202.49,51.040709,13.795996,118.42
-0.0695,7.32,202.49,51.040709,13.795996,118.43
-0.2086,6.78,203.82,51.040709,13.795996,118.43
-0.0695,6.78,203.82,51.040709,13.795996,118.43
0.0,6.78,203.82,51.040709,13.795996,118.43
0.0695,6.78,203.82,51.040709,13.795996,118.43
0.0695,6.78,203.82,51.040709,13.795996,118.44
-0.2086,6.26,204.93,51.040709,13.795996,118.44
-0.0695,6.26,204.93,51.040709,13.795996,118.44
-0.2086,6.26,204.93,51.040709,13.795996,118.44
-0.2086,6.26,204.93,51.040709,13.795995,118.44
0.0,6.26,204.93,51.040709,13.795995,118.46
-0.0695,5.78,205.45,51.040709,13.795995,118.46
0.1391,5.78,205.45,51.040709,13.795995,118.46
0.0,5.78,205.45,51.040709,13.795995,118.46
-0.0695,5.78,205.45,51.040709,13.795995,118.46
0.0695,5.78,205.45,51.040709,13.795995,118.46
0.0,5.37,205.45,51.040709,13.795995,118.46
-0.0695,5.37,205.45,51.040709,13.795995,118.46
-0.1391,5.37,205.45,51.040709,13.795995,118.46
-0.3478,5.37,205.45,51.040709,13.795994,118.46
-0.1391,5.37,205.45,51.040709,13.795994,118.46
-0.2782,4.95,205.45,51.040709,13.795994,118.46
0.1391,4.95,205.45,51.040709,13.795994,118.46
0.0,4.95,205.45,51.040709,13.795994,118.46
-0.0695,4.95,205.45,51.040709,13.795994,118.46
0.0695,4.95,205.45,51.040709,13.795994,118.46
-0.1391,4.5199,205.45,51.040709,13.795994,118.46
-0.1391,4.5199,205.45,51.040709,13.795994,118.46
0.0,4.5199,205.45,51.040709,13.795994,118.46
-0.2086,4.5199,205.45,51.040709,13.795994,118.46
-0.2086,4.5199,205.45,51.040709,13.795994,118.46
-0.2782,4.4,205.45,51.040709,13.795994,118.46
0.1391,4.4,205.45,51.040709,13.795994,118.46
0.0,4.4,205.45,51.040709,13.795994,118.46
0.0,4.4,205.45,51.040709,13.795993,118.46
-0.1391,4.4,205.45,51.040709,13.795993,118.44
0.0,3.94,205.45,51.040709,13.795993,118.44
-0.2086,3.94,205.45,51.040709,13.795993,118.44
-0.2086,3.94,205.45,51.040709,13.795993,118.44
-0.0695,3.94,205.45,51.040708,13.795993,118.44
-0.1391,3.94,205.45,51.040708,13.795993,118.44
-0.1391,3.8,205.45,51.040708,13.795993,118.44
0.1391,3.8,205.45,51.040708,13.795993,118.44
0.1391,3.8,205.45,51.040708,13.795993,118.44
0.0,3.8,205.45,51.040708,13.795992,118.44
0.0,3.8,205.45,51.040708,13.795992,118.44
-0.0695,3.69,205.45,51.040708,13.795992,118.44
0.0,3.69,205.45,51.040708,13.795992,118.44
-0.2086,3.69,205.45,51.040708,13.795992,118.44
-0.2782,3.69,205.45,51.040708,13.795992,118.44
-0.1391,3.69,205.45,51.040708,13.795992,118.45
0.0,3.54,205.45,51.040708,13.795992,118.45
0.0,3.54,205.45,51.040708,13.795992,118.45
0.0695,3.54,205.45,51.040708,13.795992,118.45
0.0,3.54,205.45,51.040707,13.795991,118.45
-0.0695,3.54,205.45,51.040707,13.795991,118.45
-0.1391,3.41,205.45,51.040707,13.795991,118.45
0.0,3.41,205.45,51.040707,13.795991,118.45
-0.1391,3.41,205.45,51.040707,13.795991,118.45
-0.1391,3.41,205.45,51.040707,13.795991,118.45
-0.3478,3.41,205.45,51.040707,13.795991,118.47
0.0,3.27,205.45,51.040707,13.795991,118.47
0.2782,3.27,205.45,51.040707,13.795991,118.47
0.0,3.27,205.45,51.040707,13.795991,118.47
0.0695,3.27,205.45,51.040706,13.79599,118.47
0.0695,3.27,205.45,51.040706,13.79599,118.47
-0.1391,3.14,205.45,51.040706,13.79599,118.47
-0.2782,3.14,205.45,51.040706,13.79599,118.47
-0.2086,3.14,205.45,51.040706,13.79599,118.47
-0.2086,3.14,205.45,51.040706,13.79599,118.47
-0.1391,3.14,205.45,51.040706,13.79599,118.47
0.0,3.0099,205.45,51.040706,13.79599,118.47
-0.1391,3.0099,205.45,51.040706,13.79599,118.47
0.0,3.0099,205.45,51.040706,13.79599,118.47
0.0695,3.0099,205.45,51.040705,13.795989,118.47
-0.0695,3.0099,205.45,51.040705,13.795989,118.45
-0.0695,2.88,205.45,51.040705,13.795989,118.45
-0.1391,2.88,205.45,51.040705,13.795989,118.45
-0.2086,2.88,205.45,51.040705,13.795989,118.45
-0.1391,2.88,205.45,51.040704,13.795989,118.45
-0.1391,2.88,205.45,51.040704,13.795989,118.45
-0.1391,2.77,205.45,51.040704,13.795989,118.45
0.1391,2.77,205.45,51.040704,13.795989,118.45
-0.1391,2.77,205.45,51.040704,13.795989,118.45
-0.2086,2.77,205.45,51.040704,13.795989,118.45
0.0,2.77,205.45,51.040704,13.795989,118.43
0.0695,2.68,205.45,51.040704,13.795989,118.43
-0.0695,2.68,205.45,51.040704,13.795989,118.43
-0.0695,2.68,205.45,51.040704,13.795989,118.43
-0.2086,2.68,205.45,51.040703,13.795988,118.43
-0.0695,2.68,205.45,51.040703,13.795988,118.43
0.0,2.61,205.45,51.040703,13.795988,118.41
-0.0695,2.61,205.45,51.040703,13.795988,118.41
0.0695,2.61,205.45,51.040703,13.795988,118.41
0.0,2.61,205.45,51.040702,13.795987,118.41
-0.1391,2.61,205.45,51.040702,13.795987,118.41
-0.2086,2.56,205.45,51.040702,13.795987,118.38
-0.1391,2.56,205.45,51.040702,13.795987,118.38
-0.2782,2.56,205.45,51.040702,13.795987,118.38
-0.2086,2.56,205.45,51.040702,13.795987,118.38
-0.2782,2.56,205.45,51.040702,13.795987,118.38
0.0695,2.56,205.45,51.040702,13.795987,118.38
0.0,2.5299,205.45,51.040702,13.795987,118.38
0.0695,2.5299,205.45,51.040702,13.795987,118.38
0.0,2.5299,205.45,51.040702,13.795987,118.38
0.1391,2.5299,205.45,51.040701,13.795986,118.38
-0.2086,2.5299,205.45,51.040701,13.795986,118.35
-0.0695,2.5099,205.45,51.040701,13.795986,118.35
-0.2086,2.5099,205.45,51.040701,13.795986,118.35
-0.2086,2.5099,205.45,51.040701,13.795986,118.35
-0.1391,2.5099,205.45,51.040701,13.795986,118.35
-0.0695,2.5099,205.45,51.040701,13.795986,118.35
-0.1391,2.48,205.45,51.040701,13.795986,118.35
-0.0695,2.48,205.45,51.040701,13.795986,118.35
-0.0695,2.48,205.45,51.040701,13.795986,118.35
-0.0695,2.48,205.45,51.0407,13.795985,118.35
-0.1391,2.48,205.45,51.0407,13.795985,118.36
-0.1391,2.45,205.45,51.0407,13.795985,118.36
-0.2086,2.45,205.45,51.0407,13.795985,118.36
-0.1391,2.45,205.45,51.0407,13.795985,118.36
-0.0695,2.45,205.45,51.0407,13.795985,118.36
-0.0695,2.45,205.45,51.0407,13.795985,118.33
0.0,2.4,205.45,51.0407,13.795985,118.33
-0.0695,2.4,205.45,51.0407,13.795985,118.33
0.0695,2.4,205.45,51.0407,13.795985,118.33
0.0695,2.4,205.45,51.0407,13.795985,118.33
-0.1391,2.4,205.45,51.0407,13.795985,118.34
-0.1391,2.34,205.45,51.0407,13.795985,118.34
-0.1391,2.34,205.45,51.0407,13.795985,118.34
-0.2086,2.34,205.45,51.0407,13.795985,118.34
-0.2086,2.34,205.45,51.040699,13.795985,118.34
-0.0695,2.34,205.45,51.040699,13.795985,118.35
-0.0695,2.27,205.45,51.040699,13.795985,118.35
-0.0695,2.27,205.45,51.040699,13.795985,118.35
-0.0695,2.27,205.45,51.040699,13.795985,118.35
-0.0695,2.27,205.45,51.0407,13.795985,118.35
0.0,2.27,205.45,51.0407,13.795985,118.36
-0.0695,2.2,205.45,51.0407,13.795985,118.36
0.0,2.2,205.45,51.0407,13.795985,118.36
0.0695,2.2,205.45,51.0407,13.795985,118.36
-0.0695,2.2,205.45,51.040699,13.795985,118.36
-0.2086,2.2,205.45,51.040699,13.795985,118.38
-0.0695,2.14,205.45,51.040699,13.795985,118.38
0.0,2.14,205.45,51.040699,13.795985,118.38
0.2086,2.14,205.45,51.040699,13.795985,118.38
-0.0695,2.14,205.45,51.040699,13.795985,118.38
-0.1391,2.14,205.45,51.040699,13.795985,118.38
0.2086,2.1,205.45,51.040699,13.795985,118.38
-0.3478,2.1,205.45,51.040699,13.795985,118.38
-0.1391,2.1,205.45,51.040699,13.795985,118.38
-0.0695,2.1,205.45,51.040698,13.795985,118.38
-0.2086,2.1,205.45,51.040698,13.795985,118.38
0.0,2.07,205.45,51.040698,13.795985,118.38
-0.1391,2.07,205.45,51.040698,13.795985,118.38
0.0,2.07,205.45,51.040698,13.795985,118.38
-0.0695,2.07,205.45,51.040698,13.795985,118.38
-0.0695,2.07,205.45,51.040698,13.795985,118.39
0.2782,2.05,205.45,51.040698,13.795985,118.39
-0.1391,2.05,205.45,51.040698,13.795985,118.39
-0.2086,2.05,205.45,51.040698,13.795985,118.39
0.0,2.05,205.45,51.040697,13.795984,118.39
0.0,2.05,205.45,51.040697,13.795984,118.39
-0.4869,2.02,205.45,51.040697,13.795984,118.39
-0.2782,2.02,205.45,51.040697,13.795984,118.39
-0.2086,2.02,205.45,51.040697,13.795984,118.39
-0.3478,2.02,205.45,51.040697,13.795985,118.39
-0.0695,2.02,205.45,51.040697,13.795985,118.4
-0.3478,1.96,205.45,51.040697,13.795985,118.4
-0.2782,1.96,205.45,51.040697,13.795985,118.4
-0.4173,1.96,205.45,51.040697,13.795985,118.4
-0.1391,1.96,205.45,51.040698,13.795986,118.4
0.1391,1.96,205.45,51.040698,13.795986,118.41
-0.2086,1.87,205.45,51.040698,13.795986,118.41
-0.4173,1.87,205.45,51.040698,13.795986,118.41
-0.3478,1.87,205.45,51.040698,13.795986,118.41
-0.2086,1.87,205.45,51.040698,13.795986,118.41
-0.7652,1.87,205.45,51.040698,13.795986,118.42
-0.5565,1.56,205.45,51.040698,13.795986,118.42
-0.1391,1.56,205.45,51.040698,13.795986,118.42
-0.1391,1.56,205.45,51.040698,13.795986,118.42
-0.5565,1.56,205.45,51.040698,13.795987,118.42
-0.1391,1.56,205.45,51.040698,13.795987,118.43
0.0695,1.47,205.45,51.040698,13.795987,118.43
0.0695,1.47,205.45,51.040698,13.795987,118.43
-0.3478,1.47,205.45,51.040698,13.795987,118.43
-0.4869,1.47,205.45,51.040699,13.795988,118.43
-0.2086,1.47,205.45,51.040699,13.795988,118.44
-0.7652,1.41,205.45,51.040699,13.795988,118.44
-1.6,1.41,205.45,51.040699,13.795988,118.44
-1.9478,1.41,205.45,51.040699,13.795988,118.44
-2.0173,1.41,205.45,51.040698,13.795988,118.44
-2.0173,1.41,205.45,51.040698,13.795988,118.43
-2.0173,1.34,205.45,51.040698,13.795988,118.43
-2.9913,1.34,205.45,51.040698,13.795988,118.43
-3.4782,1.34,205.45,51.040698,13.795988,118.43
-3.3391,1.34,205.45,51.040698,13.795988,118.43
-2.8521,1.34,205.45,51.040698,13.795988,118.43
-3.2695,1.32,205.45,51.040698,13.795988,118.43
-4.1043,1.32,205.45,51.040698,13.795988,118.43
-4.5217,1.32,205.45,51.040698,13.795988,118.43
-4.8,1.32,205.45,51.040697,13.795987,118.43
-4.5913,1.32,205.45,51.040697,13.795987,118.43
-4.9391,1.32,205.45,51.040697,13.795987,118.43
-5.8434,1.32,205.45,51.040697,13.795987,118.43
-6.8869,1.32,205.45,51.040697,13.795987,118.43
-7.026,1.32,205.45,51.040697,13.795987,118.43
-7.513,1.32,205.45,51.040697,13.795987,118.43
-7.7217,1.3,205.45,51.040697,13.795987,118.43
-9.113,1.3,205.45,51.040697,13.795987,118.43
-9.6,1.3,205.45,51.040697,13.795987,118.43
-9.3913,1.3,205.45,51.040696,13.795986,118.43
-9.2521,1.3,205.45,51.040696,13.795986,118.43
-9.5304,1.34,205.45,51.040696,13.795986,118.43
-10.3652,1.34,205.45,51.040696,13.795986,118.43
-10.9217,1.34,205.45,51.040696,13.795986,118.43
-10.7826,1.34,205.45,51.040695,13.795984,118.43
-10.226,1.34,205.45,51.040695,13.795984,118.43
-10.0869,1.58,205.45,51.040695,13.795984,118.43
-11.0608,1.58,205.45,51.040695,13.795984,118.43
-11.2,1.58,205.45,51.040695,13.795984,118.43
-12.313,1.58,205.45,51.040694,13.795984,118.43
-12.3826,1.58,205.45,51.040694,13.795984,118.43
-12.1043,1.67,205.45,51.040694,13.795984,118.43
-12.5913,1.67,205.45,51.040694,13.795984,118.43
-13.2173,1.67,205.45,51.040694,13.795984,118.43
-14.0521,1.67,205.45,51.040694,13.795984,118.43
-14.4,1.67,205.45,51.040694,13.795984,118.43
-15.2347,1.78,205.45,51.040694,13.795984,118.43
-15.0956,1.78,205.45,51.040694,13.795984,118.43
-16.0695,1.78,205.45,51.040694,13.795984,118.43
-17.1826,1.78,205.45,51.040694,13.795983,118.43
-17.8782,1.78,205.45,51.040694,13.795983,118.43
-17.5304,1.9,205.45,51.040694,13.795983,118.43
-16.4173,1.9,205.45,51.040694,13.795983,118.43
-17.6695,1.9,205.45,51.040694,13.795983,118.43
-17.6,1.9,205.45,51.040693,13.795983,118.43
-18.2956,1.9,205.45,51.040693,13.795983,118.43
-19.9652,2.0,205.45,51.040693,13.795983,118.43
-20.7304,2.0,205.45,51.040693,13.795983,118.43
-21.2173,2.0,205.45,51.040693,13.795983,118.43
-22.1217,2.0,205.45,51.040693,13.795982,118.43
-22.2608,2.0,205.45,51.040693,13.795982,118.43
-22.8869,2.13,205.45,51.040693,13.795982,118.43
-22.4695,2.13,205.45,51.040693,13.795982,118.43
-22.4695,2.13,205.45,51.040693,13.795982,118.43
-23.7217,2.13,205.45,51.040693,13.795981,118.43
-24.626,2.13,205.45,51.040693,13.795981,118.43
-25.3217,2.18,205.45,51.040693,13.795981,118.43
-24.0,2.18,205.45,51.040693,13.795981,118.43
-23.513,2.18,205.45,51.040693,13.795981,118.43
-23.0956,2.18,205.45,51.040692,13.795981,118.43
-23.026,2.18,205.45,51.040692,13.795981,118.43
-23.3043,2.34,205.45,51.040692,13.795981,118.43
-22.8869,2.34,205.45,51.040692,13.795981,118.43
-22.7478,2.34,205.45,51.040692,13.795981,118.43
-23.9304,2.34,205.45,51.040692,13.79598,118.43
-25.5304,2.34,205.45,51.040692,13.79598,118.43
-25.5304,2.5099,205.45,51.040692,13.79598,118.43
-25.8782,2.5099,205.45,51.040692,13.79598,118.43
-26.9913,2.5099,205.45,51.040692,13.79598,118.43
-27.7565,2.5099,205.45,51.040691,13.795979,118.43
-27.3391,2.5099,205.45,51.040691,13.795979,118.43
-27.3391,2.65,205.45,51.040691,13.795979,118.43
-27.2,2.65,205.45,51.040691,13.795979,118.43
-27.5478,2.65,205.45,51.040691,13.795979,118.43
-27.1304,2.65,205.45,51.040691,13.795979,118.43
-26.9913,2.65,205.45,51.040691,13.795979,118.44
-27.0608,2.83,205.45,51.040691,13.795979,118.44
-26.226,2.83,205.45,51.040691,13.795979,118.44
-26.713,2.83,205.45,51.040691,13.795979,118.44
-26.4347,2.83,205.45,51.04069,13.795978,118.44
-26.9217,2.83,205.45,51.04069,13.795978,118.44
-26.6434,3.04,205.45,51.04069,13.795978,118.44
-27.0608,3.04,205.45,51.04069,13.795978,118.44
-26.5739,3.04,205.45,51.04069,13.795978,118.44
-26.9217,3.04,205.45,51.04069,13.795977,118.44
-27.3391,3.04,205.45,51.04069,13.795977,118.44
-28.6608,2.57,205.45,51.04069,13.795977,118.44
-26.9217,2.57,205.45,51.04069,13.795977,118.44
-26.5043,2.57,205.45,51.04069,13.795977,118.44
-25.8782,2.57,205.45,51.040689,13.795976,118.44
-26.0173,2.57,205.45,51.040689,13.795976,118.44
-26.226,2.6,205.45,51.040689,13.795976,118.44
-25.8086,2.6,205.45,51.040689,13.795976,118.44
-26.226,2.6,205.45,51.040689,13.795976,118.44
-26.6434,2.6,205.45,51.040689,13.795976,118.44
-27.0608,2.6,205.45,51.040689,13.795976,118.44
-27.826,2.63,205.45,51.040689,13.795976,118.44
-27.1304,2.63,205.45,51.040689,13.795976,118.44
-26.713,2.63,205.45,51.040689,13.795976,118.44
-26.226,2.63,205.45,51.040688,13.795976,118.44
-26.2956,2.63,205.45,51.040688,13.795976,118.44
-26.4347,2.68,205.45,51.040688,13.795976,118.44
-26.226,2.68,205.45,51.040688,13.795976,118.44
-25.8086,2.68,205.45,51.040688,13.795976,118.44
-25.2521,2.68,205.45,51.040688,13.795975,118.44
-25.1826,2.68,205.45,51.040688,13.795975,118.44
-23.3043,2.7,205.45,51.040688,13.795975,118.44
-24.7652,2.7,205.45,51.040688,13.795975,118.44
-24.4869,2.7,205.45,51.040688,13.795975,118.44
-24.1391,2.7,205.45,51.040687,13.795975,118.44
-24.4869,2.7,205.45,51.040687,13.795975,118.44
-23.5826,2.8,205.45,51.040687,13.795975,118.44
-25.2521,2.8,205.45,51.040687,13.795975,118.44
-24.9739,2.8,205.45,51.040687,13.795975,118.44
-24.5565,2.8,205.45,51.040686,13.795974,118.44
-25.8782,2.8,205.45,51.040686,13.795974,118.45
-26.0869,2.95,205.45,51.040686,13.795974,118.45
-24.9739,2.95,205.45,51.040686,13.795974,118.45
-25.1826,2.95,205.45,51.040686,13.795974,118.45
-25.2521,2.95,205.45,51.040686,13.795974,118.45
-24.7652,2.95,205.45,51.040686,13.795974,118.45
-25.8086,4.68,205.45,51.040686,13.795974,118.45
-24.9739,4.68,205.45,51.040686,13.795974,118.45
-24.9739,4.68,205.45,51.040686,13.795974,118.45
-24.9043,4.68,205.45,51.040685,13.795973,118.45
-24.9043,4.68,205.45,51.040685,13.795973,118.47
-25.7391,6.53,255.11,51.040685,13.795973,118.47
-25.8086,6.53,255.11,51.040685,13.795973,118.47
-25.9478,6.53,255.11,51.040685,13.795973,118.47
-25.3217,6.53,255.11,51.04068,13.795964,118.47
-25.3913,6.53,255.11,51.04068,13.795964,118.48
-24.1391,7.88,254.96,51.04068,13.795964,118.48
-24.1391,7.88,254.96,51.04068,13.795964,118.48
-23.3739,7.88,254.96,51.04068,13.795964,118.48
-23.5826,7.88,254.96,51.04068,13.795964,118.48
-23.1652,7.88,254.96,51.040676,13.795955,118.46
-22.9565,9.0399,259.5,51.040676,13.795955,118.46
-22.6086,9.0399,259.5,51.040676,13.795955,118.46
-23.3043,9.0399,259.5,51.040676,13.795955,118.46
-23.026,9.0399,259.5,51.040676,13.795955,118.46
-24.4173,9.0399,259.5,51.040674,13.795948,118.43
-24.8347,10.45,262.97,51.040674,13.795948,118.43
-24.8347,10.45,262.97,51.040674,13.795948,118.43
-25.113,10.45,262.97,51.040674,13.795948,118.43
-25.6695,10.45,262.97,51.040674,13.795948,118.43
-25.3913,10.45,262.97,51.040672,13.795939,118.42
-25.4608,12.28,266.41,51.040672,13.795939,118.42
-25.1826,12.28,266.41,51.040672,13.795939,118.42
-25.6,12.28,266.41,51.040672,13.795939,118.42
-25.6695,12.28,266.41,51.040672,13.795939,118.42
-24.9739,12.28,266.41,51.04067,13.795928,118.39
-24.0695,13.38,267.2,51.04067,13.795928,118.39
-25.3217,13.38,267.2,51.04067,13.795928,118.39
-25.0434,13.38,267.2,51.04067,13.795928,118.39
-24.5565,13.38,267.2,51.04067,13.795928,118.39
-24.0695,13.38,267.2,51.040667,13.795918,118.38
-24.7652,13.51,266.91,51.040667,13.795918,118.38
-24.0695,13.51,266.91,51.040667,13.795918,118.38
-22.8869,13.51,266.91,51.040667,13.795918,118.38
-22.5391,13.51,266.91,51.040667,13.795918,118.38
-21.426,13.51,266.91,51.040666,13.795911,118.37
-21.8434,14.17,267.93,51.040666,13.795911,118.37
-21.7739,14.17,267.93,51.040666,13.795911,118.37
-22.8869,14.17,267.93,51.040666,13.795911,118.37
-23.3739,14.17,267.93,51.040666,13.795911,118.37
-23.7217,14.17,267.93,51.040665,13.795903,118.38
-24.0695,15.0,269.88,51.040665,13.795903,118.38
-23.5826,15.0,269.88,51.040665,13.795903,118.38
-23.7217,15.0,269.88,51.040665,13.795903,118.38
-23.3739,15.0,269.88,51.040665,13.795903,118.38
-22.8173,15.0,269.88,51.040665,13.795895,118.36
-21.913,15.7,271.39,51.040665,13.795895,118.36
-21.426,15.7,271.39,51.040665,13.795895,118.36
-20.7304,15.7,271.39,51.040665,13.795895,118.36
-20.1739,15.7,271.39,51.040665,13.795895,118.36
-20.313,15.7,271.39,51.040665,13.795887,118.36
-19.7565,16.43,272.82,51.040665,13.795887,118.36
-19.826,16.43,272.82,51.040665,13.795887,118.36
-18.8521,16.43,272.82,51.040665,13.795887,118.36
-18.713,16.43,272.82,51.040665,13.795887,118.36
-18.5043,16.43,272.82,51.040665,13.795879,118.35
-17.4608,17.11,274.16,51.040665,13.795879,118.35
